student_hash,company_slug,university_slug,role_title,role_category,year,season,source
e5a98616722a90d1,lyft,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
cd987cbd215eeadb,lyft,usc,Operations Intern,Other,2024,Summer,synthetic
5639a911557dd2e3,lyft,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
2856a77cc28193ea,lyft,ubc,Software Engineer Intern,SWE,2024,Summer,synthetic
9f763e35096aa311,lyft,ubc,Software Engineer Intern,SWE,2024,Summer,synthetic
659da823352780a8,lyft,cornell,Software Engineer Intern,SWE,2024,Summer,synthetic
80eee80e9bbdf6b3,lyft,cornell,Software Engineer Intern,SWE,2024,Summer,synthetic
4f34bcbca8442a12,lyft,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
9d3dc2d3566c4adc,doordash,stanford,Product Manager Intern,PM,2024,Summer,synthetic
1fc2e74dde5aba26,doordash,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
a0cdca1f01e34c24,doordash,stanford,Product Manager Intern,PM,2024,Summer,synthetic
47cd6f6f6b3c494e,doordash,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
6a63b5aca9257b5e,doordash,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
4aad72fc3317ce0d,doordash,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
68a49569c29ca09d,doordash,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
1d5c654d676410e0,doordash,ucla,Data Science Intern,Data,2024,Summer,synthetic
d89e0cd40815bd87,doordash,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
065e85777a51867e,doordash,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
e79dc50bf38a8463,doordash,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
0ed3ef8d4aab50c2,doordash,uiuc,Product Manager Intern,PM,2024,Summer,synthetic
e2ba1068a63388dc,doordash,ut-austin,Product Manager Intern,PM,2024,Summer,synthetic
0a2d379ae3d65f79,doordash,ut-austin,Product Manager Intern,PM,2024,Summer,synthetic
a5fd63a4d4ede7f6,doordash,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
a9a12e37b3968189,doordash,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
a400acfa5b618d06,doordash,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
f0d0c448581b3565,doordash,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
0d33ce31f14a4caf,doordash,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
de091df8df3ebbcd,doordash,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
468d3e2c0fa78364,instacart,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
6fce2b927832fa6f,instacart,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
87fae62491cebb3a,instacart,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
51ce732255675fe0,instacart,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
3bd2a2aac79007bc,instacart,uc-berkeley,Data Science Intern,Data,2024,Summer,synthetic
e014c418a30c85e5,instacart,usc,Product Manager Intern,PM,2024,Summer,synthetic
b327a82e18f759d0,instacart,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
ee65a46ab3e2e99d,instacart,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
a1182295961d3af9,instacart,u-toronto,Software Engineer Intern,SWE,2024,Summer,synthetic
1494597aef1822eb,salesforce,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
2030f94152f5b77c,salesforce,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
9696274889631d5a,salesforce,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
1a6fe131b3fafe59,salesforce,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
3a8e075b59a46836,salesforce,uc-berkeley,Business Analyst Intern,Business,2024,Summer,synthetic
c0f04bd1e2987cd5,salesforce,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
2d0b2a57040639c1,salesforce,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
7c44216360f7ee68,salesforce,ut-austin,Business Analyst Intern,Business,2024,Summer,synthetic
7e91cefb51332dfe,salesforce,ut-austin,Product Manager Intern,PM,2024,Summer,synthetic
f42095f2e8a9c334,salesforce,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
287f4c16b191a171,salesforce,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
de343f2de37ecab0,salesforce,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
5fefce42295042e6,salesforce,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
8145775ee41b190c,salesforce,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
438e5b8942a8e87f,salesforce,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
580864c062b79f2e,salesforce,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
20687ba109a13f95,salesforce,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
7d26c57c04c83bed,salesforce,ucla,Business Analyst Intern,Business,2024,Summer,synthetic
080e7b997eb7006d,salesforce,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
6804c6065dd382dd,salesforce,georgia-tech,Business Analyst Intern,Business,2024,Summer,synthetic
ee6866c7807fc5eb,salesforce,georgia-tech,Product Manager Intern,PM,2024,Summer,synthetic
8081082a7aadfa1b,salesforce,georgia-tech,Software Engineer Intern,SWE,2024,Summer,synthetic
040dc43830b8d382,salesforce,georgia-tech,Software Engineer Intern,SWE,2024,Summer,synthetic
c91786ee96772e82,salesforce,usc,Product Manager Intern,PM,2024,Summer,synthetic
629d5cd9adb89609,salesforce,usc,Business Analyst Intern,Business,2024,Summer,synthetic
ce9911e7693cc12f,salesforce,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
c8f85fc710129587,salesforce,usc,Business Analyst Intern,Business,2024,Summer,synthetic
071b63535948da60,salesforce,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
7fa7ad81af26c404,salesforce,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
56e8f96725f4843a,salesforce,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
53820686d6b85d26,salesforce,u-maryland,Software Engineer Intern,SWE,2024,Summer,synthetic
be0dc3d184ff7552,salesforce,u-maryland,Business Analyst Intern,Business,2024,Summer,synthetic
badfd8cc31b7a952,salesforce,rutgers,Product Manager Intern,PM,2024,Summer,synthetic
8b2c253162b9f925,salesforce,rutgers,Software Engineer Intern,SWE,2024,Summer,synthetic
43df65430441eebc,salesforce,purdue,Software Engineer Intern,SWE,2024,Summer,synthetic
e113307dc7ea9129,salesforce,purdue,Software Engineer Intern,SWE,2024,Summer,synthetic
832f42095d60f952,salesforce,duke,Software Engineer Intern,SWE,2024,Summer,synthetic
fcd40a7365569867,databricks,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
f0892d3f9306ad0c,databricks,uc-berkeley,Data Engineer Intern,Data,2024,Summer,synthetic
aaa90b772a7fb6e6,databricks,uc-berkeley,Data Engineer Intern,Data,2024,Summer,synthetic
aa70fd918e3cb3f3,databricks,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
f10a0091395bd72e,databricks,uc-berkeley,Data Engineer Intern,Data,2024,Summer,synthetic
de98264058b00611,databricks,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
902139dbbc4f63f5,databricks,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
9fe422e0a96e9de4,databricks,uc-berkeley,Data Engineer Intern,Data,2024,Summer,synthetic
feff18a77d188291,databricks,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
95b1d4ff13ac7867,databricks,stanford,Research Intern,Research,2024,Summer,synthetic
6a04c929898859e5,databricks,stanford,Research Intern,Research,2024,Summer,synthetic
f2ee41c99c5fafce,databricks,stanford,Data Engineer Intern,Data,2024,Summer,synthetic
6b1ea9ad5027569a,databricks,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
350aee4b91f2cd44,databricks,carnegie-mellon,Data Engineer Intern,Data,2024,Summer,synthetic
27343b24d31cc324,databricks,carnegie-mellon,Research Intern,Research,2024,Summer,synthetic
e73ac4ce22a47fb0,databricks,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
1dc7dc1720ef62f1,databricks,mit,Data Engineer Intern,Data,2024,Summer,synthetic
ab4ce66bc283b55b,databricks,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
57a9e2d908454b28,databricks,mit,Data Engineer Intern,Data,2024,Summer,synthetic
5f4f1cea4cd242a2,databricks,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
c7ec683c21f89b39,databricks,uiuc,Data Engineer Intern,Data,2024,Summer,synthetic
6a19ce3ebe1e8965,databricks,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
9b195ccdb9cdd44c,databricks,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
cab3b847948be26d,databricks,uw-seattle,Research Intern,Research,2024,Summer,synthetic
ee42efbeca4c54a2,databricks,uw-seattle,Research Intern,Research,2024,Summer,synthetic
9e10017a1395ffc7,databricks,uw-seattle,Research Intern,Research,2024,Summer,synthetic
f6d3590beb7c11ac,snowflake,stanford,Data Engineer Intern,Data,2024,Summer,synthetic
7dbf9f11e3793d3d,snowflake,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
a094b821160e254e,snowflake,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
fc36f94e8751d799,snowflake,stanford,Research Intern,Research,2024,Summer,synthetic
f374fecd72b2737f,snowflake,uc-berkeley,Data Engineer Intern,Data,2024,Summer,synthetic
8fa56b1b0e1d046e,snowflake,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
596bc80b4cb48605,snowflake,uc-berkeley,Research Intern,Research,2024,Summer,synthetic
cb400cc10a4e65b7,snowflake,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
0501bd8052f6a195,snowflake,carnegie-mellon,Data Engineer Intern,Data,2024,Summer,synthetic
9874b9b318d10022,snowflake,uw-seattle,Data Engineer Intern,Data,2024,Summer,synthetic
9aea2268fcf72dc6,snowflake,uw-seattle,Data Engineer Intern,Data,2024,Summer,synthetic
2c9807f1e5d59956,snowflake,uw-seattle,Data Engineer Intern,Data,2024,Summer,synthetic
3f8bb7a904a8ebe2,snowflake,ut-austin,Research Intern,Research,2024,Summer,synthetic
3c06992cae599972,snowflake,ut-austin,Data Engineer Intern,Data,2024,Summer,synthetic
0934689b85a02a85,snowflake,cornell,Software Engineer Intern,SWE,2024,Summer,synthetic
3526e9c9cf5f4708,palantir,stanford,Data Engineer Intern,Data,2024,Summer,synthetic
7a5e07bc6b5413c7,palantir,stanford,Research Intern,Research,2024,Summer,synthetic
e59887dea40c9bcd,palantir,stanford,Data Engineer Intern,Data,2024,Summer,synthetic
3315d0f230196dd3,palantir,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
f5a05b462ac97d0a,palantir,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
2797710b2131f9f1,palantir,mit,Research Intern,Research,2024,Summer,synthetic
1a5d72596a9bceb9,palantir,mit,Data Engineer Intern,Data,2024,Summer,synthetic
d794941023fb3de7,palantir,mit,Data Engineer Intern,Data,2024,Summer,synthetic
144eebfe60dbbbcf,palantir,mit,Data Engineer Intern,Data,2024,Summer,synthetic
2c938ae6831c1289,palantir,princeton,Software Engineer Intern,SWE,2024,Summer,synthetic
067f8ee9bd152a4f,palantir,princeton,Research Intern,Research,2024,Summer,synthetic
bda149f344ff0f52,palantir,princeton,Data Engineer Intern,Data,2024,Summer,synthetic
f54873c84954e80f,palantir,harvard,Software Engineer Intern,SWE,2024,Summer,synthetic
fcf0c5028c8b7bf8,palantir,harvard,Data Engineer Intern,Data,2024,Summer,synthetic
7081e4f36b28bbe8,palantir,harvard,Data Engineer Intern,Data,2024,Summer,synthetic
c8a5cbf4472dd78f,palantir,carnegie-mellon,Data Engineer Intern,Data,2024,Summer,synthetic
9c370bf66a7187de,palantir,carnegie-mellon,Data Engineer Intern,Data,2024,Summer,synthetic
f3e2d7ed7ebd604f,palantir,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
d6dfa99c7d15b068,palantir,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
688fd6ff83e3b2c8,palantir,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
7b4112ed2285621e,palantir,georgia-tech,Research Intern,Research,2024,Summer,synthetic
1d59058e3f22ee3e,palantir,georgia-tech,Software Engineer Intern,SWE,2024,Summer,synthetic
3c64820fb5d87e86,palantir,georgia-tech,Software Engineer Intern,SWE,2024,Summer,synthetic
b80ff85dcd512c9a,palantir,ut-austin,Research Intern,Research,2024,Summer,synthetic
ee319744d4db8f90,palantir,ut-austin,Data Engineer Intern,Data,2024,Summer,synthetic
a24a2c6e354bea95,palantir,yale,Software Engineer Intern,SWE,2024,Summer,synthetic
770ba03235fa7361,palantir,yale,Software Engineer Intern,SWE,2024,Summer,synthetic
dda9fcf1ab000d92,atlassian,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
8f768df82e7e7403,atlassian,uw-seattle,Business Analyst Intern,Business,2024,Summer,synthetic
f06d68060e3aad3a,atlassian,ut-austin,Business Analyst Intern,Business,2024,Summer,synthetic
2141ad1b16bc9379,atlassian,ut-austin,Business Analyst Intern,Business,2024,Summer,synthetic
2cc9052ab040fe95,atlassian,georgia-tech,Business Analyst Intern,Business,2024,Summer,synthetic
b83d9c81ad7f2ebf,atlassian,georgia-tech,Software Engineer Intern,SWE,2024,Summer,synthetic
39b99cae0f60240e,atlassian,georgia-tech,Software Engineer Intern,SWE,2024,Summer,synthetic
735e08ee1ab21014,atlassian,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
3d360f2b79764492,atlassian,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
f08d6f45fea12f4a,snap,usc,Product Manager Intern,PM,2024,Summer,synthetic
e7fc408854d729b3,snap,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
64e43620c55e4673,snap,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
f74b3ad09ec8e304,snap,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
5c82d16257549fd4,snap,usc,Data Science Intern,Data,2024,Summer,synthetic
758190749a9b5b56,snap,ucla,Product Design Intern,Design,2024,Summer,synthetic
cc1655f5a0d08520,snap,ucla,Product Design Intern,Design,2024,Summer,synthetic
465dd84b8209f238,snap,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
e44d78d9c9e5ba2c,snap,ucla,Product Manager Intern,PM,2024,Summer,synthetic
db5e67c422fc125b,snap,ucla,Data Science Intern,Data,2024,Summer,synthetic
b8186b7ff1cb4b6e,snap,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
c8104356fc16ff10,snap,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
1e0cb231ba438f25,snap,stanford,Data Science Intern,Data,2024,Summer,synthetic
496283edaadea4e2,snap,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
c4716ba24e55cfd1,snap,uc-berkeley,Product Design Intern,Design,2024,Summer,synthetic
d55223bbb714cb3a,snap,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
69a62768f0c940e4,snap,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
596dc57dadd88a91,snap,carnegie-mellon,Product Manager Intern,PM,2024,Summer,synthetic
d3f5f9326db95e2f,snap,carnegie-mellon,Product Manager Intern,PM,2024,Summer,synthetic
b948cbcc25cf44d8,snap,nyu,Product Design Intern,Design,2024,Summer,synthetic
de66fbbddd192afb,snap,purdue,Product Manager Intern,PM,2024,Summer,synthetic
fc45b7672da2758d,linkedin,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
df8b4657e98f940a,linkedin,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
ccd13d3d570cf29c,linkedin,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
438602b9c775ffa5,linkedin,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
7811f0e0291b685d,linkedin,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
cc2dce7ea6968395,linkedin,stanford,Product Manager Intern,PM,2024,Summer,synthetic
f042241184f374f8,linkedin,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
751f1397dcab57f7,linkedin,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
2764d4aa5b88227f,linkedin,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
dd6866a2bf061deb,linkedin,uw-seattle,Product Design Intern,Design,2024,Summer,synthetic
75c355419d691923,linkedin,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
0a90bb56c518cabd,linkedin,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
216088ef38a59030,linkedin,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
fed42a51ceb9d75b,linkedin,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
04714f2880b4389e,linkedin,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
81ad3a076c4e92ba,linkedin,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
d21bb693ebdfeda7,linkedin,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
0e0f515418c1d722,linkedin,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
f4186d8a683a0719,linkedin,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
e0403e15c38aec83,linkedin,carnegie-mellon,Product Manager Intern,PM,2024,Summer,synthetic
953655d1d7433527,linkedin,carnegie-mellon,Product Design Intern,Design,2024,Summer,synthetic
7348f8ab1db05b99,pinterest,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
4977255fd464589b,pinterest,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
f57312c489e3a7ce,pinterest,uc-berkeley,Product Design Intern,Design,2024,Summer,synthetic
b87e9c6f385ceb79,pinterest,stanford,Data Science Intern,Data,2024,Summer,synthetic
f74182df233a67c5,pinterest,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
35b0e52735a98fb4,pinterest,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
74458074ea982b3c,pinterest,ucla,Product Manager Intern,PM,2024,Summer,synthetic
1f33caef84c4ecff,pinterest,ucla,Data Science Intern,Data,2024,Summer,synthetic
fa5798d07eb27d6f,pinterest,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
e9ca6f7a71b8c1cc,pinterest,uw-seattle,Product Design Intern,Design,2024,Summer,synthetic
46e49d6221bdb8c1,pinterest,uw-seattle,Software Engineer Intern,SWE,2024,Summer,synthetic
cef5587371d263aa,tiktok,ucla,Product Design Intern,Design,2024,Summer,synthetic
674f666aab3918c2,tiktok,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
9b0244ed25644672,tiktok,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
48e1a4da25b97f2b,tiktok,ucla,Product Manager Intern,PM,2024,Summer,synthetic
43c3efbe9e5d6b86,tiktok,usc,Product Design Intern,Design,2024,Summer,synthetic
662e3df924463a1a,tiktok,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
e81f3b6f193c6ae3,tiktok,usc,Product Manager Intern,PM,2024,Summer,synthetic
9623573dbbdf9892,tiktok,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
93e8c7d90598737b,tiktok,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
6d9e795276a00340,tiktok,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
2a2446dcd0bc8d09,tiktok,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
1aa1042d97cd6aed,tiktok,uc-berkeley,Data Science Intern,Data,2024,Summer,synthetic
5c464e9f4674eca1,tiktok,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
11ed0532443a2b3a,tiktok,stanford,Product Manager Intern,PM,2024,Summer,synthetic
bd483b522527de2c,tiktok,nyu,Product Design Intern,Design,2024,Summer,synthetic
cba14b6e66a02115,tiktok,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
f13eeef4e8c8a0ef,tiktok,columbia,Software Engineer Intern,SWE,2024,Summer,synthetic
ca3e7b90ad54de41,tiktok,carnegie-mellon,Data Science Intern,Data,2024,Summer,synthetic
e7ebd3cfe18c0330,tiktok,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
9f28c91babf5ed0f,discord,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
be2ae916a7cb75fc,discord,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
60f31bcf73acd351,discord,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
d310762d6044a213,discord,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
72656f300d5eb2d2,discord,uwaterloo,Product Manager Intern,PM,2024,Summer,synthetic
3de36330d1bf63b4,discord,purdue,Software Engineer Intern,SWE,2024,Summer,synthetic
fccfe0a4aa62ecf7,discord,georgia-tech,Software Engineer Intern,SWE,2024,Summer,synthetic
025c38fead56bbab,discord,georgia-tech,Product Design Intern,Design,2024,Summer,synthetic
d39470e6a209703c,discord,usc,Data Science Intern,Data,2024,Summer,synthetic
3babda6a9bbdd53a,adobe,uc-berkeley,Product Design Intern,Design,2024,Summer,synthetic
054b91f11114d4af,adobe,uc-berkeley,Product Design Intern,Design,2024,Summer,synthetic
ada39f9d1424be01,adobe,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
4c4fdf5f27faa2e2,adobe,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
5719c4be60e60b39,adobe,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
c566015ffcb7a66d,adobe,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
ff00c5625b9d7715,adobe,stanford,Product Design Intern,Design,2024,Summer,synthetic
a35e0b32035b7e58,adobe,stanford,Product Design Intern,Design,2024,Summer,synthetic
7d7315114e1bac53,adobe,carnegie-mellon,Product Manager Intern,PM,2024,Summer,synthetic
75e76dd5f74c6d9e,adobe,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
b4f5e206cb799e66,adobe,carnegie-mellon,Product Design Intern,Design,2024,Summer,synthetic
69c3ed0660d77027,adobe,carnegie-mellon,Product Design Intern,Design,2024,Summer,synthetic
7bc1d01ccaeb8d86,adobe,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
58a888ac18bdc9a7,adobe,ucla,Product Design Intern,Design,2024,Summer,synthetic
61e5cd6e60074a9d,adobe,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
61f98d2d0ab684c9,adobe,usc,Product Design Intern,Design,2024,Summer,synthetic
71b494f3d229d82c,adobe,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
3212172a61c24ee1,adobe,northeastern,Product Design Intern,Design,2024,Summer,synthetic
2b98ed0008af51d0,adobe,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
1190fd57093103cf,adobe,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
428cf54d333626ab,adobe,u-toronto,Software Engineer Intern,SWE,2024,Summer,synthetic
770a2fd47ee61d9e,adobe,u-toronto,Product Manager Intern,PM,2024,Summer,synthetic
d81a5de660ff0104,adobe,princeton,Product Manager Intern,PM,2024,Summer,synthetic
759b8f8417c1b93e,figma,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
68d6a78ddf59c9d4,figma,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
3e162a8dab040f6d,figma,stanford,Product Design Intern,Design,2024,Summer,synthetic
42157a462c328a76,figma,stanford,Product Design Intern,Design,2024,Summer,synthetic
353edce09eaf5a8a,figma,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
2e3bb9582271dd69,figma,nyu,Product Design Intern,Design,2024,Summer,synthetic
b9dbc4ae1e9fc936,figma,brown,Product Manager Intern,PM,2024,Summer,synthetic
197f33bf8267873e,figma,brown,Product Design Intern,Design,2024,Summer,synthetic
b2e53cfcaf262ba6,figma,carnegie-mellon,Product Design Intern,Design,2024,Summer,synthetic
da04eacb11fdd814,figma,carnegie-mellon,Product Design Intern,Design,2024,Summer,synthetic
2e9c83bdb90f9991,figma,princeton,Product Design Intern,Design,2024,Summer,synthetic
15b3256dde139555,canva,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
3511795a48d41e55,canva,stanford,Product Design Intern,Design,2024,Summer,synthetic
c3e4e42b1733eb02,canva,ubc,Product Manager Intern,PM,2024,Summer,synthetic
ed0601320b9234eb,canva,u-toronto,Product Manager Intern,PM,2024,Summer,synthetic
59f58c3cbbbbbe18,spacex,ut-austin,Engineering Intern,Research,2024,Summer,synthetic
ea4468cd45a26f39,spacex,ut-austin,Engineering Intern,Research,2024,Summer,synthetic
846018ba640ddd3e,spacex,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
a0d425bc025cfd84,spacex,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
81996ba7db875e8e,spacex,ut-austin,Engineering Intern,Research,2024,Summer,synthetic
4656dfdbd9c67417,spacex,caltech,Software Engineer Intern,SWE,2024,Summer,synthetic
87efaf939407f6f8,spacex,caltech,Software Engineer Intern,SWE,2024,Summer,synthetic
8a5389f70c537bf2,spacex,caltech,Engineering Intern,Research,2024,Summer,synthetic
290cd7e71f1ec4e6,spacex,caltech,Engineering Intern,Research,2024,Summer,synthetic
3bbd548545c0e8f5,spacex,mit,Engineering Intern,Research,2024,Summer,synthetic
f87ed23d6cca1ba8,spacex,mit,Engineering Intern,Research,2024,Summer,synthetic
15c64f9b20aa195a,spacex,mit,Engineering Intern,Research,2024,Summer,synthetic
ff024abb4b1aca56,spacex,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
2ad581645f583574,spacex,ucla,Engineering Intern,Research,2024,Summer,synthetic
28b651589e7e8881,spacex,ucla,Engineering Intern,Research,2024,Summer,synthetic
9954746d27806930,spacex,usc,Engineering Intern,Research,2024,Summer,synthetic
6c9936679f9c3b8a,spacex,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
10a8dced0c266087,spacex,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
a0130d3efa15040f,spacex,uc-san-diego,Software Engineer Intern,SWE,2024,Summer,synthetic
dd6812d81d85a682,spacex,uc-san-diego,Operations Intern,Other,2024,Summer,synthetic
5f8714db4df8ab75,spacex,uc-san-diego,Engineering Intern,Research,2024,Summer,synthetic
1af0918ffb4d516b,spacex,purdue,Software Engineer Intern,SWE,2024,Summer,synthetic
89884637674d8078,spacex,purdue,Software Engineer Intern,SWE,2024,Summer,synthetic
f9a72cedf5cc186e,spacex,purdue,Operations Intern,Other,2024,Summer,synthetic
94a682109fdb95e7,spacex,georgia-tech,Engineering Intern,Research,2024,Summer,synthetic
b5a3acdbaa1cfb79,spacex,georgia-tech,Engineering Intern,Research,2024,Summer,synthetic
544604d9a6af62b6,anduril,usc,Engineering Intern,Research,2024,Summer,synthetic
47f66aea379b161d,anduril,usc,Engineering Intern,Research,2024,Summer,synthetic
d5ef9afc1b2f52d2,anduril,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
c514d59c577daa95,anduril,ucla,Operations Intern,Other,2024,Summer,synthetic
b0e2988416d35845,anduril,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
838bce30b933f218,anduril,ucla,Operations Intern,Other,2024,Summer,synthetic
